COMID,totco2g_m2_day_fill
24127991,1.395417238
24127993,1.845092081
24127997,2.554604874
24127999,1.933565424
24128001,5.234222667
24128003,5.646847725
24128005,6.172310309
24128007,17.48495298
24128009,0.579701893
24128011,1.513886228
24128013,13.41515855
24128021,1.560474476
24128023,7.618903885
24128025,21.72091615
24128027,1.982951052
24128029,1.493175882
24128031,4.388852622
24128033,3.523499132
24128035,2.009793933
24128037,1.474921828
24128039,1.600210625
24128041,2.483323437
24128043,2.591015464
24128045,1.409828214
24128047,6.025196539
24128049,7.408455805
24128051,1.419126028
24128053,0.275412692
24128055,26.02239224
24128057,6.059777413
24128059,8.31702756
24128061,10.96605815
24128063,8.322808266
24128065,7.985255718
24128067,1.790178441
24128069,0.11139068
24128071,0.215009181
24128073,0.575841626
24128075,0.944177927
24128077,0.716639115
24128079,12.52511555
24128081,1.730925978
24128083,4.386531462
24128085,10.69192235
24128087,13.41302849
24128089,2.707611995
24128091,3.820938382
24128093,70.46463578
24128095,0.665144683
24128097,15.09752625
24128099,0.494661364
24128101,10.21461106
24128103,1.101534206
24128105,15.768669
24128107,15.20019722
24128109,17.98861122
24128111,1.799552677
24128113,10.75193927
24128115,21.92756415
24128117,9.293533951
24128119,2.208559228
24128121,3.140332448
24128123,7.607661724
24128125,0.983102911
24128127,9.618244973
24128129,22.03912754
24128131,5.448435548
24128133,11.84557148
24128135,1.132955266
24128137,3.591658635
24128139,2.474981483
24128143,0.157399227
24128145,0.213183882
24128147,4.978833333
24128149,0.106869488
24128151,18.11936226
24128153,2.034747225
24128155,6.355642796
24128157,11.9959765
24128159,0.281313986
24128161,15.15837048
24128163,104.1577072
24128165,0.013653976
24128167,0.723758519
24128171,1.510022711
24128173,2.236944813
24128175,0
24128179,0
24128183,21.02366337
24128187,0.100381083
24128189,7.42810108
24128191,11.02512613
24128193,14.78702731
24128195,152.882843
24128197,6.371072681
24128199,64.28317026
24128201,6.816789958
24128203,0.323664333
24128211,0.932780001
24128213,3.824093167
24128213,3.824093167
24128215,0.730595926
24128223,3.390447747
24128225,0.238118235
24128227,1.016021793
24128229,0
24128231,0.482565912
24128233,0.512063086
24128235,2.937995679
24128237,1.762863707
24128239,1.270409658
24128241,0.051652392
24128243,12.96843943
24128245,0
24128247,0.309491903
24128249,0.064887136
24128251,0.000538107
24128253,32.49925579
24128255,6.533468588
24128257,0.011516581
24128259,1.120872171
24128261,3.992598334
24128263,0.821996615
24128265,1.141998807
24128267,1.363007545
24128269,0.002423214
24128271,14.89865905
24128273,15.28162469
24128275,3.174752533
24128277,0.001443299
24128279,13.6653117
24128281,0.023451753
24128283,0.431042917
24128285,0.364001423
24128287,1.147969961
24128289,0.844146848
24128291,0.978420794
24128293,3.905137674
24128295,11.49099712
24128297,13.0023163
24128299,0.018308248
24128305,0.000321397
24128307,0.411855531
24128311,9.587299103
24128313,3.376850544
24128315,0.826693783
24128317,7.068305102
24128319,0.669294189
24128321,9.396001816
24128323,0.071235843
24128325,0.003982753
24128329,0.000568867
24128331,1.036531493
24128333,4.448245213
24128335,0.17506054
24128337,0.011802081
24128339,0.005713357
24128341,2.982057722
24128343,1.041519186
24128345,0.125486891
24128347,4.869290011
24128351,0.056568157
24128353,0
24128355,0.220179632
24128357,0.245311341
24128359,0.006641499
24128361,0
24128363,2.863588421
24128365,48.80284957
24128367,0.00129843
24128369,4.123954773
24128371,5.17802763
24128373,0.003339235
24128375,3.593287859
24128377,5.147476999
24128379,2.038230658
24128383,1.891397238
24128385,0.147413924
24128387,3.526350851
24128391,0.47435871
24128393,6.904613772
24128395,11.9739361
24128397,4.306853771
24128399,1.192291737
24128403,4.645001441
24128405,0.28164593
24128407,44.26446478
24128409,13.06534612
24128411,0.00194995
24128415,1.876054764
24128419,0.002452063
24128423,1.546676159
24128425,11.24383758
24128427,6.618554589
24128429,3.024618387
24128431,1.935140014
24128433,109.3917637
24128435,5.622532187
24128437,2.746075554
24128439,0.007483046
24128441,2.186523034
24128443,0.005022609
24128445,0.475449694
24128447,0.11089008
24128449,0.556885838
24128451,8.012177221
24128453,0.484566172
24128455,0
24128459,1.145095687
24128465,0.719629244
24128469,0.004881257
24128471,8.250748633
24128473,28.25335865
24128475,0.117164332
24128477,1.496266292
24128479,4.568684598
24128481,0
24128485,0.003067017
24128487,0
24128489,0.98815012
24128491,0.415494353
24128495,8.544049317
24128497,1.219828662
24128499,0.002495239
24128501,23.24659255
24128503,11.85516714
24128505,0.278937508
24128507,1.998945124
24128509,0.124396681
24128511,2.434770933
24128525,0.000329724
24128527,0.001698302
24128529,0.005477493
24128531,7.961752007
24128533,10.54835161
24128537,0.005551988
24128541,11.88270544
24128545,37.97749599
24128547,0.005751153
24128555,0
24128557,6.19877169
24128563,0.732937694
24128573,4.216562491
24128581,0.846486403
24128583,0.147936707
24128585,1.22116603
24128587,0.005157147
24128589,5.628562927
24128591,0.361537248
24128593,5.574235916
24128597,0.554600596
24128599,0.001953811
24128601,0.007760561
24128605,75.00708093
24128609,28.36960314
24128611,38.51193496
24128613,13.60596634
24128625,5.170537383
24128627,0.35260038
24128629,42.59355545
24128631,0.005625246
24128633,0.006726911
24128635,3.430084944
24128639,13.84338546
24128641,0.125807777
24128643,0.194077711
24128645,0.283054382
24128647,0.963712716
24128649,7.061748265
24128651,0.868752658
24128653,5.486542493
24128655,0.062864371
24128659,14.02990327
24128661,5.152333228
24128663,8.611004876
24128665,0.171098257
24128667,14.91749944
24128669,0.152182698
24128671,0.00722558
24128677,11.60673928
24128679,0.422647333
24128681,6.901812221
24128683,0.013339526
24128685,31.55619343
24128689,27.49086571
24128691,0.1199913
24128693,4.878285235
24128697,0.000706147
24128699,2.164142746
24128701,0.007387404
24128707,55.14970781
24128711,23.9618049
24128713,0.054683713
24128715,15.55853844
24128717,0.007248266
24128719,0.01219126
24128721,3.873912854
24128723,0.005981205
24128725,20.37073287
24128727,0.021263517
24128731,20.29644863
24128735,0.049049247
24128737,0.173745558
24128741,0.00633162
24128743,10.43734117
24128745,93.24619293
24128747,22.98681285
24128749,0.022288195
24128751,0.462402821
24128759,0.265182495
24128761,3.963834411
24128765,3.484239347
24128767,3.125371868
24128769,111.812561
24128771,0.281740671
24128773,0.009104559
24128775,0.054833476
24128781,0.344405264
24128783,3.505646018
24128791,0.006539765
24128803,3.102269858
24128807,4.498621455
24128809,2.720924671
24128811,0.001458803
24128817,0.01160561
24128821,0.009060429
24128823,0.255001783
24128825,1.847582298
24128827,0.002207987
24128829,3.520611904
24128833,14.11100067
24128835,0.003266072
24128837,0.204881743
24128839,1.80125883
24128847,65.37025452
24128851,2.739650927
24128857,0.061727705
24128859,0.048864638
24128861,2.967247438
24128863,2.601140007
24128865,3.321317599
24128867,0.471836483
24128869,55.35558874
24128873,0.003944898
24128875,0.006426194
24128877,1.576230055
24128881,131.3374176
24128883,97.16477203
24128885,52.70137405
24128887,1.115093981
24128889,40.90207672
24128891,1.392386031
24128895,0.011829123
24128897,0.010389696
24128899,0.722274287
24128901,6.008256216
24128905,3.001694632
24128907,3.298912261
24128913,0.000420336
24128915,0.001328484
24128917,4.872345116
24128919,2.852514962
24128921,3.207704333
24128923,1.082540606
24128927,0.013574219
24128931,0.013012739
24128933,0.029573554
24128935,0
24128935,0
24128937,0.003036588
24128941,1.983261538
24128943,10.35522743
24128945,2.234584981
24128951,2.112018085
24128953,0.39498056
24128955,10.90900707
24128955,10.90900707
24128957,0.011304853
24128961,12.93908079
24128963,4.046234528
24128965,3.005872253
24128969,2.466515122
24128971,0.66814669
24128973,0.002446426
24128975,1.82461841
24128977,1.558792688
24128981,0.001537969
24128983,0.002546034
24128985,0.001115121
24128989,1.465393528
24128991,0.697593525
24128993,114.801796
24128995,0.005851402
24128997,1.209472314
24129001,2.602538846
24129003,0.00098628
24129005,4.057938987
24129007,0.168986365
24129009,6.080362732
24129011,0.001262539
24129013,0.00207064
24129015,0
24129017,0.001273964
24129019,0.39516158
24129021,1.032130324
24129023,0.813687519
24129025,0.004891046
24129027,0.103629503
24129029,0.736821392
24129031,1.115732609
24129033,0.956951005
24129035,1.121464915
24129037,1.239432004
24129039,0.608938166
24129041,0.366710181
24129043,1.323096752
24129047,0.052408459
24129049,1.035972699
24129053,1.346104034
24129057,0.000946318
24129059,1.517493674
24129061,3.853262481
24129065,0.687274096
24129067,0.074021701
24129069,1.978105578
24129071,0.003308471
24129073,3.621338723
24129075,4.931676939
24129077,0.779501085
24129079,1.659294372
24129081,0.125825723
24129083,0.002579879
24129085,2.249443066
24129087,1.319661997
24129089,0.000879965
24129091,3.774584935
24129093,2.050971169
24129095,0.701308884
24129097,0.151586286
24129099,0.317383282
24129101,7.367901916
24129103,1.823952868
24129105,1.743019494
24129107,4.235030356
24129109,2.40601143
24129111,0.091517355
24129113,1.510693908
24129115,0.543819672
24129117,0.863894915
24129121,7.480250651
24129123,0.007104928
24129125,4.900966172
24129127,4.465731105
24129129,107.30336
24129131,1.017134529
24129133,3.730948628
24129135,3.843831549
24129137,0.707348026
24129141,4.242738523
24129145,0.000946473
24129149,108.6842513
24129151,0.907676444
24129153,2.491612984
24129155,0.750458029
24129157,1.14062059
24129163,1.111617928
24129165,1.826599252
24129167,31.86832865
24129171,1.102065518
24129175,7.314679723
24129177,2.945567811
24129179,0.164475526
24129183,0.01137802
24129185,0.286137253
24129187,1.078467722
24129189,4.797187636
24129191,2.838767045
24129193,0.096021216
24129195,3.857423912
24129197,5.667418056
24129199,1.522605197
24129201,0.02387554
24129205,0.735091276
24129207,0.654463346
24129213,1.578812133
24129215,2.709864903
24129217,0.01210823
24129219,1.671593744
24129223,0.316528722
24129225,1.001459329
24129229,0.007694504
24129231,1.804129493
24129233,1.660516066
24129235,0.183212608
24129237,0.47524488
24129239,0.001773148
24129241,0.0024576
24129243,0.007617122
24129245,3.83542926
24129247,0.123214313
24129249,1.469713768
24129251,2.406550339
24129253,0.099142639
24129257,0.007604778
24129259,2.417232224
24129261,0.002520163
24129263,0.430820339
24129265,2.4500289
24129267,1.57763548
24129269,0.623897793
24129271,2.540810942
24129275,0.47524488
24129277,0.00266449
24129281,0.359174427
24129283,0.61481786
24129285,0.002553845
24129287,0.003470781
24129289,0.702941723
24129291,0.387744328
24129293,8.737493902
24129295,108.8506851
24129297,6.383794482
24129299,0.011486043
24129301,1.783481137
24129303,1.240915093
24129305,0.007843236
24129307,0.40033462
24129309,0.010874231
24129311,2.303461233
24129313,0.002994596
24129317,0.010600513
24129319,0.003701185
24129321,2.445137725
24129323,0.35440598
24129325,0.069716702
24129327,3.315594998
24129329,0.64728589
24129331,0.774565061
24129333,0.392111563
24129337,0.010291619
24129339,1.930990569
24129341,1.190839416
24129343,0.530297711
24129345,1.212877557
24129347,1.185554039
24129349,0.436785642
24129351,0.822038025
24129353,0.283874995
24129355,0.012257474
24129357,0.013937734
24129359,0.008206923
24129361,2.390129851
24129363,0.022574985
24129365,3.275521991
24129367,0.680625296
24129369,0.190799473
24129371,2.314010544
24129373,2.109611191
24129375,1.783542358
24129377,0.19471295
24129379,0.69470505
24129381,1.522333258
24129383,0.088429153
24129385,1.908478584
24129387,0.006673555
24129389,0.535242106
24129391,0.343387652
24129393,0.008755534
24129395,0.00241978
24129397,0
24129399,0.03902652
24129401,0.016252493
24129405,0.040479417
24129407,0.025798915
24129409,0.003894316
24129413,0.001507868
24129415,0.017141037
24129417,0.005291212
24129419,0.014963093
24129421,0.010942664
24129423,0.008323223
24129427,0.000300917
24129429,0.010468695
24129433,0.001094296
24129435,0.002528284
24129437,0.007857491
24129439,0.038152338
24129441,0.002419327
24129443,0.054877175
24129445,0.00099824
24129447,0.002332606
24129449,0.048184831
24129451,0.010389203
24129453,0.810068786
24129455,0.104382344
24129457,0.97104615
24129459,0.200224221
24129463,0.003693188
24129465,0.001260785
24129467,0.002318381
24129469,0.126555516
24129471,0.005347847
24129473,0.000584531
24129475,0.004207553
24129477,0.003637722
24129479,0.001331224
24129481,0.03038644
24129483,0.032036557
24129485,0.002545603
24129487,0.006705728
24129489,0.000344851
24129491,0.001853785
24129493,0.001539622
24129497,0.001405857
24129499,0.001145771
24129501,0.001610383
24129503,0.024482949
24129505,0.06421198
24129507,0.002024271
24129509,0.002537917
24129511,0.000680302
24129515,0.007969704
24129519,0.08206059
24129523,0.000777111
24129525,0.002067956
24129527,0.004989632
24129529,0.006603666
24129531,0.003772253
24129533,0.001447997
24129535,0.128375694
24129537,0.002559568
24129539,0.000960071
24129541,0.058337238
24129543,0.010370357
24129545,0.013093401
24129547,0.004104559
24129549,0.011648475
24129551,0.007201968
24129553,0.001430863
24129557,0.003604712
24129559,0.003070962
24129561,0.120897226
24129563,0.000867235
24129565,0.039651378
24129567,0.005510155
24129569,0.001866491
24129571,0.011919757
24129573,0.265856236
24129575,0.002442888
24129577,0.010026469
24129581,0.001485856
24129583,0.051182304
24129585,0.007339116
24129587,0.000215579
24129589,0.000713945
24129593,0.006060718
24129595,0.001875779
24129597,0.031838544
24129599,0.004134111
24129601,0.000537453
24129603,0.004413455
24129605,0.006402991
24129607,0.229048267
24129609,0.001557561
24129611,0.006216447
24129613,0.837215304
24129615,0.479857981
24129617,0.001846247
24129619,0.001723686
24129621,0.001634684
24129623,0.010475784
24129625,0.007327391
24129627,0.106595665
24129631,0.010715169
24129635,0.022525592
24129637,0.001174957
24129639,0.001034136
24129641,0.004993007
24129643,0.001946658
24129645,0.003166156
24129647,0.001030579
24129651,0.006819765
24129655,0.020925651
24129657,0.001673928
24129661,0.00028805
24129663,0.011419879
24129665,0.004984654
24129667,0.024937898
24129671,0.003913106
24129679,0.000149352
24129685,0.000375461
24129687,0
24129689,0.001987829
24129691,0.000478095
24129693,0.00892136
24129695,0.007944559
24129697,0.008466125
24129699,0.004868034
24129701,0.00353384
24129703,0.113345422
24129705,0.008904017
24129707,0.116444513
24129709,0.007032116
24129711,0.01658666
24129713,11.23422241
24129715,19.89676666
24129717,28.01768875
24129719,25.45506859
24129721,0.085740713
24129723,27.16479874
24129725,44.55634308
24129727,38.74707413
24129729,0.301044748
24129731,0.958424556
24129733,16.51163864
24129735,13.5150404
24129737,18.33141518
24129739,15.70126534
24129741,25.01393318
24129743,27.57262421
24129745,0.187226076
24129747,2.572488761
24129749,92.06949615
24129751,52.77787399
24129753,5.937109947
24129755,6.040815353
24129757,5.833978653
24129759,6.619754791
24129761,26.52000809
24129763,13.11172104
24129765,11.71722031
24129767,8.421565056
24129769,14.86225319
24129771,10.82126236
24129773,0.442161917
24129775,0.887753606
24129777,6.670126438
24129779,0
24129781,19.36378479
24129783,2.50281167
24129785,0.02102256
24129787,14.47753429
24129789,2.456753969
24129791,55.29879379
24129793,120.6564178
24129795,27.76647758
24129797,40.98114395
24129799,19.54107094
24129801,0.002322308
24129803,215.8001862
24129805,109.2892838
24129807,73.13337708
24129809,52.42757034
24129811,41.81255341
24129813,89.61042786
24129815,102.5288391
24129817,118.9385681
24129819,30.7466774
24129821,1.172576447
24129823,191.7536621
24129825,167.8289795
24129827,129.943859
24129829,42.01446915
24129831,35.05174255
24129833,45.62914658
24129835,152.7593384
24129837,74.77075958
24129839,56.64541806
24129841,27.81851387
24129843,61.5918045
24129845,16.41744756
24129847,144.8707275
24129849,0.65032854
24129851,78.23381805
24129857,1.672486837
24129859,2.305166533
24129861,2.733840571
24129863,42.68071365
24129865,123.3534775
24129867,49.97467041
24129869,0
24129871,0
24129873,104.1826553
24129875,0
24129877,0
24129879,1.442472816
24129881,390.2640076
24129883,102.7689819
24129885,4.032325745
24129887,302.2925415
24129889,9.207326889
24129891,6.328897476
24129893,108.4127731
24129895,126.9055939
24129897,107.5693436
24129899,108.1102524
24129901,106.9988785
24129903,2.232196331
24129905,110.2826614
24129907,105.8054504
24129909,102.0817032
24129911,0
24129913,0.014619105
24129915,39.9117775
24129917,17.4296875
24129919,18.98468971
24129921,20.59900284
24129923,24.52858543
24129925,11.98161602
24129927,36.74406052
24129929,38.45859146
24129931,16.29347992
24129933,11.99187469
24129935,14.1790182
24129937,0.00891858
24129943,6.558848239
24129945,0.188777587
24129947,106.2953873
24129949,0.004959446
24130049,101.3257065
24130065,14.96966934
24130465,0.627011586
24130497,74.29090144
24130593,10.13997459
24130839,0.442028254
24130955,0.007755287
24130977,449.8830261
24130977,449.8830261
24130987,0.00246028
24131033,8.093307866
24131037,97.23423004
24131041,250.1031036
24131045,1.042527651
24131049,1.064990904
24131053,2.615004009
24131057,0.728417365
24131061,3.405919881
24131065,0.002065659
24131069,0.147358741
24131075,0.17162432
24131079,0.006913854
24131083,0.042024915
24131087,19.62918898
24131091,0.136065416
24131095,0.027982411
24131101,6.800518267
24131105,5.227768282
24131109,27.79040854
24131119,2.773225358
24131123,2.687399906
24131127,5.855984306
24131135,7.575622293
24131143,8.734443804
24131147,0.008352747
24131151,5.644450245
24131155,26.59700039
24131171,0.004222701
24422607,70.64655968
24422609,122.6366806
24422611,62.78516006
24422613,224.6454773
24422615,47.2244963
24422617,60.73940825
24422617,60.73940825
24422619,59.15074069
24422621,33.4255904
24422623,51.30107207
24422625,81.35870115
24422627,50.63252173
24422629,60.8962387
24422631,66.37854774
24422633,115.343338
24422635,60.80170575
24422637,71.49352264
24422639,46.90351013
24422641,77.34809875
24422643,53.49608515
24422645,50.87530196
24422647,6.48812577
24422649,72.67642325
24422651,70.9128418
24422653,55.3192482
24422655,113.3017845
24422657,58.93725493
24422659,74.91048249
24422661,121.2261276
24422663,67.83091736
24422665,0
24422669,62.92870166
24422671,83.48372933
24422673,54.30335236
24422675,52.88266373
24422685,115.625286
24422687,47.774692
24422689,101.1327744
24422691,82.58689894
24422693,26.4992054
24422695,75.33145855
24422697,194.6969941
24422699,117.0150916
24422701,223.7913745
24422703,218.137489
24422705,196.7969513
24422707,177.4525056
24422709,328.0072434
24422711,263.668205
24422713,218.2605527
24422715,321.96151
24422717,333.0645621
24422721,281.2207947
24422723,251.3134918
24422727,238.7292786
24422729,285.2780762
24422731,182.4044893
24422733,316.852417
24422735,301.8447882
24422737,270.7833969
24422739,288.55231
24422741,106.5114054
24422743,282.5045484
24422743,282.5045484
24422745,308.6472629
24422747,10.28903932
24422749,47.20278898
24422751,5.415734611
24422753,8.436866253
24422755,9.122417233
24422757,8.916926052
24422759,2.883199411
24422761,0.006560432
24422763,427.3990384
24422765,250.8378714
24422767,306.1109009
24422769,425.5976199
24422771,333.2391121
24422773,294.6560974
24422775,261.7060242
24422777,254.1969824
24422779,272.7191587
24422781,254.5360536
24422783,292.2750509
24422785,447.5224656
24422787,305.0858765
24422789,144.176746
24422791,261.0440513
24422793,463.0188079
24422795,357.944097
24422797,351.0370789
24422799,420.793372
24422801,343.7705174
24422803,361.1976013
24422803,361.1976013
24422805,348.4992676
24422805,348.4992676
24422807,298.1105038
24422809,320.5464151
24422811,233.0295045
24422813,370.0757435
24422815,296.4052933
24422817,306.7306672
24422819,430.497002
24422821,582.8227251
24422823,148.4393289
24422825,110.9812161
24422827,123.1551053
24422829,147.3050224
24422831,181.9988163
24422833,194.5300317
24422835,74.6481726
24422837,84.39785049
24422839,78.45620036
24422841,158.0535248
24422843,47.07464018
24422845,131.4048539
24422847,239.8179609
24422849,74.15160828
24422851,62.97390182
24422853,22.49441673
24422855,3.574662291
24422857,23.3677301
24422859,20.13700935
24422861,24.13773994
24422863,14.46225903
24422865,16.89918239
24422867,11.11302789
24422869,28.08005088
24422871,31.2510214
24422873,19.6893171
24422875,21.16829464
24422877,25.92032547
24422879,19.85148958
24422881,79.51338855
24422883,23.6967085
24422885,45.14765973
24422887,82.74127621
24422889,67.22532882
24422891,38.0793079
24422893,74.8172172
24422895,110.6832683
24422897,73.20147871
24422899,41.26115833
24422901,121.839447
24422903,50.52378603
24422905,122.8973465
24422907,37.02079411
24422909,11.39320365
24422911,76.00122024
24422913,45.70976363
24422915,165.6301348
24422917,517.5403831
24422919,327.6992493
24422921,9.641897903
24422923,50.76598584
24422925,348.5644759
24422927,241.6906128
24422929,5.213922976
24422931,44.42195595
24422933,674.7471961
24422935,209.5666888
24422937,384.2755737
24422939,3.092302152
24422941,350.5869751
24422943,131.0545517
24422945,221.6792258
24422947,341.2391083
24422949,330.0053897
24422951,119.1899458
24422953,89.19639856
24422955,127.7864488
24422957,102.7279262
24422959,0.263859237
24422961,204.0703206
24422963,230.1761651
24422965,11.50053
24422967,75.88935852
24422969,20.77852729
24422971,27.1043683
24422973,12.70977709
24422975,205.4823197
24422977,76.51081733
24422979,258.1607971
24422981,221.9478912
24422983,202.1930691
24422985,264.9582891
24422987,234.0335197
24422989,190.796529
24422991,297.6000448
24422993,268.9776625
24422995,286.7001963
24422997,96.89200077
24422999,299.8923512
24423001,257.9318581
24423003,260.7710876
24423005,147.0652105
24423007,376.5186157
24423009,202.8864594
24423011,148.8739686
24423013,253.0973358
24423015,303.222082
24423017,114.8139152
24423019,290.4947981
24423021,260.4622885
24423023,190.1497293
24423025,75.24506902
24423027,120.6498795
24423029,194.9133606
24423031,206.1576385
24423033,175.4818115
24423035,153.8939209
24423037,63.47766876
24423039,154.8622131
24423041,104.8096313
24423043,71.94975876
24423045,24.60027582
24423047,269.2441101
24423049,19.01717034
24423051,23.88946634
24423053,19.15953282
24423055,61.63258218
24423057,151.7528689
24423059,2.379830663
24423061,31.92459646
24423063,20.2071807
24423065,18.31875043
24423067,20.88600349
24423069,3.019808118
24423071,10.94763756
24423073,167.379837
24423075,147.6744212
24423075,147.6744212
24423077,98.80482145
24423079,143.8288178
24423081,122.0130273
24423083,23.39488458
24423085,25.88036606
24423087,96.80167092
24423089,152.6794434
24423091,53.41322101
24423093,17.07819267
24423095,41.70558922
24423097,52.86673812
24423099,32.82262651
24423101,156.9451061
24423103,28.58166777
24423105,19.02587435
24423107,28.29271035
24423109,18.89308745
24423111,16.41761114
24423113,10.23705029
24423115,6.470668486
24423117,13.69563132
24423119,8.886802801
24423121,3.117225354
24423123,146.0524257
24423125,96.34065231
24423127,37.7717803
24423129,238.3158062
24423131,57.42125476
24423133,230.1824381
24423135,200.6321725
24423137,252.1193358
24423139,292.2279119
24423141,11.23749506
24423143,84.11477277
24423145,137.2330322
24423147,28.19190708
24423149,20.52674922
24423151,21.22612585
24423153,21.33388157
24423155,23.41394412
24423157,54.93874667
24423159,205.8972815
24423161,89.56489479
24423163,256.0883748
24423165,77.81056486
24423167,0.281988468
24423169,102.052642
24423171,146.2796806
24423173,20.47075945
24423175,15.40552524
24423177,19.83746294
24423179,14.34681407
24423181,34.65371486
24423183,57.2941269
24423185,262.1916286
24423187,277.8018799
24423189,75.19331118
24423191,60.31695863
24423193,170.1861345
24423195,312.6479044
24423197,60.58812558
24423199,36.50147179
24423201,91.81600739
24423203,31.12730601
24423205,87.54855549
24423207,11.98738106
24423209,26.16685557
24423211,139.2079853
24423213,50.2879436
24423215,28.31542853
24423217,16.08285425
24423219,16.75853218
24423221,192.202774
24423223,44.4928542
24423225,85.37149048
24423227,12.42570661
24423229,170.5942993
24423231,9.851486245
24423233,47.72177846
24423235,19.81299821
24423237,160.2676762
24423239,150.7255227
24423241,58.01200771
24423243,59.01918943
24423245,37.86400266
24423247,1.188761308
24423249,107.0587311
24423251,172.951026
24423253,234.7597504
24423255,293.5690613
24423257,159.426207
24423259,255.8942503
24423261,271.5792258
24423263,225.7319078
24423265,151.8059235
24423267,331.1308165
24423269,267.0419617
24423271,143.6128446
24423273,309.3140564
24423275,174.3304594
24423277,183.3751291
24423279,170.3082077
24423281,189.9013551
24423283,348.9733068
24423285,140.2072154
24423287,487.0139493
24423289,199.4917559
24423291,244.175835
24423293,244.2924178
24423295,134.9793584
24423297,207.692429
24423299,225.4071418
24423301,228.3671919
24423303,356.1406226
24423305,154.993972
24423307,158.4278412
24423309,245.8972626
24423311,181.781189
24423313,125.8818588
24423315,186.0834045
24423317,217.4192352
24423319,143.8114471
24423321,142.314682
24423323,149.7795715
24423325,28.93409399
24423327,23.67767429
24423329,12.80961531
24423331,12.83829308
24423333,16.71072388
24423335,118.3845384
24423337,530.0475868
24423339,43.05995182
24423341,220.8711243
24423343,47.33729342
24423345,42.46893311
24423347,18.95573684
24423349,95.06818072
24423351,20.59869469
24423353,9.787450509
24423355,277.9497419
24423357,26.00821458
24423359,69.64025016
24423361,68.39432973
24423363,87.80806155
24423365,101.5578228
24423367,238.5561403
24423367,238.5561403
24423369,196.7944993
24423371,55.589968
24423373,65.34603882
24423375,201.7446747
24423377,212.1037598
24423379,85.43863985
24423381,71.98607131
24423383,128.9539316
24423385,1.356020639
24423387,180.4261043
24423389,219.5890808
24423391,107.8676259
24423393,135.9294393
24423395,97.85293768
24423397,27.80378768
24423399,16.49050661
24423401,18.25054992
24423403,72.50820923
24423405,148.0339077
24423407,229.5278015
24423409,229.0198669
24423411,179.8770758
24423413,339.3439706
24423415,185.2273102
24423417,282.9309692
24423419,59.50081335
24423421,14.44881992
24423423,202.6426992
24423425,41.77004417
24423427,198.5664825
24423429,88.86006165
24423431,67.41439056
24423433,191.539444
24423435,87.09430005
24423437,187.2227936
24423439,55.6222908
24423441,68.03258514
24423443,48.69802095
24423445,34.64296177
24423447,56.80151483
24423449,71.28654292
24423451,5.821482363
24423453,92.95256377
24423455,6.202461393
24423457,26.49897037
24423459,20.44301348
24423461,39.06912961
24423463,3.979836797
24423465,12.31417147
24423467,32.48635687
24423469,15.72214932
24423471,6.863707592
24423473,208.8688049
24423475,1.813747841
24423477,29.4173271
24423479,4.299338454
24423481,1.32038009
24423483,0.789773094
24423485,1.875306157
24423487,1.388029281
24423489,7.985826885
24423491,8.384563948
24423493,3.331524272
24423495,3.455121748
24423497,1.632171164
24423499,5.243466226
24423501,11.36025038
24423503,9.170770485
24423505,22.26617021
24423507,1.356686634
24423509,2.186327343
24423511,1.08338734
24423513,5.11675386
24423515,59.59805848
24423517,5.918445787
24423519,23.25011918
24423521,35.60181009
24423523,7.437032589
24423525,0.972383706
24423527,35.41606185
24423529,14.16182883
24423531,18.32685096
24423533,97.84278107
24423535,11.0291038
24423537,5.543403586
24423539,4.241372533
24423541,23.59519799
24423543,26.26458944
24423545,8.206395964
24423547,5.868610163
24423549,2.82171812
24423551,19.87327592
24423553,31.36107326
24423555,11.34327297
24423557,100.3397017
24423559,17.76353074
24423561,19.88516582
24423563,27.74006237
24423565,24.61846713
24423567,5.721391997
24423569,7.313347424
24423571,3.536532115
24423573,2.601685584
24423575,11.14188679
24423577,12.90198588
24423579,94.75287263
24423581,87.18564387
24423583,101.2957113
24423585,42.68987703
24423587,47.32516227
24423589,18.95185965
24423591,37.97101255
24423593,18.01984681
24423595,4.126648503
24423597,45.96879832
24423599,22.82442007
24423601,9.967820601
24423603,26.5551148
24423605,38.60775245
24423607,17.4153977
24423609,2.49225067
24423611,70.73215275
24423613,59.77608656
24423615,11.03051762
24423617,17.59598691
24423619,22.97725896
24423621,13.27587053
24423623,12.47446335
24423625,24.25272005
24423627,10.67659211
24423629,3.754239348
24423631,8.283295441
24423633,9.893809997
24423635,19.2772628
24423637,171.763995
24423639,55.92766294
24423641,0.168066628
24423643,21.0214653
24423645,17.03381997
24423647,12.12939581
24423649,7.750941685
24423651,6.446959239
24423653,3.495865862
24423655,9.035322719
24423657,20.98979371
24423659,45.91245439
24423661,18.6495193
24423663,13.78740307
24423665,14.74506814
24423667,15.09587649
24423669,14.06888232
24423671,13.51439634
24423673,16.13495925
24423675,6.028671495
24423677,15.85988317
24423679,3.605818064
24423681,5.651232826
24423683,13.77854525
24423685,24.1455162
24423687,7.730549883
24423689,9.006972915
24423691,33.49526848
24423693,38.83475658
24423695,208.1971283
24423697,11.08912152
24423699,15.65126151
24423701,11.75338024
24423703,13.67324752
24423705,5.268334752
24423707,17.73551374
24423709,7.408319237
24423711,6.364967917
24423713,12.55012987
